Date,Close
2016-07-08,11172.39
2016-07-11,11366.82
2016-07-12,11438.19
2016-07-13,11436.09
2016-07-14,11497.65
2016-07-15,11474.04
2016-07-18,11431.25
2016-07-19,11457.95
2016-07-20,11508.07
2016-07-21,11435.64
2016-07-22,11477.47
2016-07-25,11606.29
2016-07-26,11545.78
2016-07-27,11579.64
2016-07-28,11652.18
2016-07-29,11614.8
2016-08-01,11612.19
2016-08-02,11594.65
2016-08-03,11489.74
2016-08-04,11498.13
2016-08-05,11675.68
2016-08-08,11713.58
2016-08-09,11669.7
2016-08-10,11532.49
2016-08-11,11555.84
2016-08-12,11663.43
2016-08-16,11623.61
2016-08-17,11598.72
2016-08-18,11670.37
2016-08-19,11661.82
2016-08-22,11611.02
2016-08-23,11615.7
2016-08-24,11639.48
2016-08-25,11561.34
2016-08-26,11534.92
2016-08-29,11581.83
2016-08-30,11766.04
2016-08-31,11826.19
2016-09-01,11810.69
2016-09-02,11857.76
2016-09-06,12037.72
2016-09-07,12005.43
2016-09-08,12055.6
2016-09-09,11940.12
2016-09-12,11737.0
2016-09-14,11751.93
2016-09-15,11774.9
2016-09-16,11825.12
2016-09-19,11863.61
2016-09-20,11819.83
2016-09-21,11821.52
2016-09-22,11943.44
2016-09-23,11895.07
2016-09-26,11748.91
2016-09-27,11726.49
2016-09-28,11778.71
2016-09-29,11571.4
2016-09-30,11598.22
2016-10-03,11769.16
2016-10-04,11811.04
2016-10-05,11777.1
2016-10-06,11730.75
2016-10-07,11714.65
2016-10-10,11729.75
2016-10-13,11547.3
2016-10-14,11560.81
2016-10-17,11475.97
2016-10-18,11688.13
2016-10-19,11662.81
2016-10-20,11717.04
2016-10-21,11716.57
2016-10-24,11739.24
2016-10-25,11715.45
2016-10-26,11612.99
2016-10-27,11614.18
2016-10-28,11644.89
2016-10-30,11628.32
2016-11-01,11631.33
2016-11-02,11479.94
2016-11-03,11443.72
2016-11-04,11374.71
2016-11-07,11460.08
2016-11-08,11522.76
2016-11-09,11372.35
2016-11-10,11498.79
2016-11-11,11189.3
2016-11-15,10935.99
2016-11-16,10940.23
2016-11-17,10897.55
2016-11-18,10889.64
2016-11-21,10694.09
2016-11-22,10792.82
2016-11-23,10834.59
2016-11-24,10743.28
2016-11-25,10943.99
2016-11-28,10960.97
2016-11-29,10981.54
2016-11-30,11092.59
2016-12-01,11050.0
2016-12-02,10906.86
2016-12-05,10963.49
2016-12-06,10982.89
2016-12-07,10927.43
2016-12-08,11122.75
2016-12-09,11142.82
2016-12-12,11020.15
2016-12-13,11088.99
2016-12-14,11035.88
2016-12-15,10997.01
2016-12-16,10977.91
2016-12-19,10930.55
2016-12-20,10900.96
2016-12-21,10872.49
2016-12-22,10761.65
2016-12-23,10770.6
2016-12-26,10666.06
2016-12-27,10834.12
2016-12-28,10836.85
2016-12-29,10929.53
2016-12-30,11040.41
2017-01-02,11031.91
2017-01-03,11049.08
2017-01-04,11046.76
2017-01-05,11159.12
2017-01-06,11118.62
2017-01-09,11108.2
2017-01-10,11179.04
2017-01-11,11303.19
2017-01-12,11339.04
2017-01-13,11329.78
2017-01-16,11346.57
2017-01-17,11326.62
2017-01-18,11352.22
2017-01-19,11376.62
2017-01-20,11260.99
2017-01-23,11319.09
2017-01-24,11432.83
2017-01-25,11604.09
2017-01-27,11656.0
2017-01-30,11644.53
2017-01-31,11548.15
2017-02-01,11758.63
2017-02-02,11784.61
2017-02-03,11793.62
2017-02-06,11874.73
2017-02-07,11832.78
2017-02-08,11833.8
2017-02-09,11846.42
2017-02-10,11866.82
2017-02-13,11882.38
2017-02-14,11865.43
2017-02-15,11776.57
2017-02-16,11849.55
2017-02-17,11908.56
2017-02-20,11986.21
2017-02-21,12024.88
2017-02-22,12050.54
2017-02-23,12067.61
2017-02-27,12009.8
2017-02-28,11990.44
2017-03-01,12079.8
2017-03-02,12017.63
2017-03-03,12014.7
2017-03-06,12103.68
2017-03-07,12081.34
2017-03-08,12050.77
2017-03-09,12056.17
2017-03-10,12066.4
2017-03-14,12281.22
2017-03-15,12278.23
2017-03-16,12374.48
2017-03-17,12383.04
2017-03-20,12338.14
2017-03-21,12330.92
2017-03-22,12207.85
2017-03-23,12283.35
2017-03-24,12314.98
2017-03-27,12230.63
2017-03-28,12305.77
2017-03-29,12363.95
2017-03-30,12404.41
2017-03-31,12406.69
2017-04-03,12493.39
2017-04-05,12530.31
2017-04-06,12525.97
2017-04-07,12439.9
2017-04-10,12417.07
2017-04-11,12492.24
2017-04-12,12446.84
2017-04-13,12375.68
2017-04-17,12360.11
2017-04-18,12313.9
2017-04-19,12311.67
2017-04-20,12356.2
2017-04-21,12333.17
2017-04-24,12466.46
2017-04-25,12586.34
2017-04-26,12647.53
2017-04-27,12634.41
2017-04-28,12582.88
2017-05-02,12596.08
2017-05-03,12593.58
2017-05-04,12659.51
2017-05-05,12558.6
2017-05-08,12597.5
2017-05-09,12601.23
2017-05-10,12723.6
2017-05-11,12743.99
2017-05-12,12714.97
2017-05-15,12775.11
2017-05-16,12865.56
2017-05-17,12883.83
2017-05-18,12753.55
2017-05-19,12751.43
2017-05-22,12765.48
2017-05-23,12695.02
2017-05-24,12661.62
2017-05-25,12863.38
2017-05-26,12981.79
2017-05-29,12996.61
2017-05-30,13023.19
2017-05-31,13018.69
2017-06-01,13022.35
2017-06-02,13072.98
2017-06-05,13116.78
2017-06-06,13065.33
2017-06-07,13101.62
2017-06-08,13079.63
2017-06-09,13108.12
2017-06-12,13037.83
2017-06-13,13030.22
2017-06-14,13045.44
2017-06-15,12992.34
2017-06-16,13005.86
2017-06-19,13100.15
2017-06-20,13099.92
2017-06-21,13072.91
2017-06-22,13070.98
2017-06-23,12996.3
2017-06-27,12910.01
2017-06-28,12882.7
2017-06-29,12908.13
2017-06-30,12932.33
2017-07-03,13060.15
2017-07-04,13057.86
2017-07-05,13091.36
2017-07-06,13147.27
2017-07-07,13135.35
2017-07-10,13278.81
2017-07-11,13299.17
2017-07-12,13340.24
2017-07-13,13452.22
2017-07-14,13453.49
2017-07-17,13494.64
2017-07-18,13374.92
2017-07-19,13473.52
2017-07-20,13441.11
2017-07-21,13498.25
2017-07-24,13569.88
2017-07-25,13567.66
2017-07-26,13644.46
2017-07-27,13646.34
2017-07-28,13638.1
2017-07-31,13724.19
2017-08-01,13775.33
2017-08-02,13731.63
2017-08-03,13639.66
2017-08-04,13711.47
2017-08-07,13699.21
2017-08-08,13591.81
2017-08-09,13495.81
2017-08-10,13377.05
2017-08-11,13234.2
2017-08-14,13347.75
2017-08-16,13488.33
2017-08-17,13497.69
2017-08-18,13407.07
2017-08-21,13293.88
2017-08-22,13309.14
2017-08-23,13427.67
2017-08-24,13437.45
2017-08-28,13513.48
2017-08-29,13354.29
2017-08-30,13474.73
2017-08-31,13521.03
2017-09-01,13598.09
2017-09-04,13514.16
2017-09-05,13568.38
2017-09-06,13519.3
2017-09-07,13539.91
2017-09-08,13546.57
2017-09-11,13646.37
2017-09-12,13765.03
2017-09-13,13746.3
2017-09-14,13756.28
2017-09-15,13754.62
2017-09-18,13848.34
2017-09-19,13840.78
2017-09-20,13832.04
2017-09-21,13806.6
2017-09-22,13591.79
2017-09-25,13466.53
2017-09-26,13465.07
2017-09-27,13279.85
2017-09-28,13325.16
2017-09-29,13351.99
2017-10-03,13448.66
2017-10-04,13524.27
2017-10-05,13488.48
2017-10-06,13612.63
2017-10-09,13625.0
2017-10-10,13663.44
2017-10-11,13619.62
2017-10-12,13771.84
2017-10-13,13868.7
2017-10-16,13955.22
2017-10-17,13960.09
2017-10-18,13927.92
2017-10-19,13840.24
2017-10-23,13892.48
2017-10-24,13923.61
2017-10-25,14044.44
2017-10-26,14110.5
2017-10-27,14082.21
2017-10-30,14137.62
2017-10-31,14108.55
2017-11-01,14255.58
2017-11-02,14232.79
2017-11-03,14274.97
2017-11-06,14274.03
2017-11-07,14135.23
2017-11-08,14071.02
2017-11-09,14078.98
2017-11-10,14096.45
2017-11-13,13964.26
2017-11-14,13911.87
2017-11-15,13818.25
2017-11-16,13950.33
2017-11-17,14044.32
2017-11-20,14065.05
2017-11-21,14103.64
2017-11-22,14124.68
2017-11-23,14133.47
2017-11-24,14189.41
2017-11-27,14202.82
2017-11-28,14162.79
2017-11-29,14150.6
2017-11-30,13966.58
2017-12-01,13823.52
2017-12-04,13831.66
2017-12-05,13818.67
2017-12-06,13717.36
2017-12-07,13884.82
2017-12-08,14019.95
2017-12-11,14097.29
2017-12-12,13985.11
2017-12-13,13920.69
2017-12-14,14001.49
2017-12-15,14112.3
2017-12-18,14188.11
2017-12-19,14289.76
2017-12-20,14263.81
2017-12-21,14258.49
2017-12-22,14330.49
2017-12-26,14383.04
2017-12-27,14327.42
2017-12-28,14309.85
2017-12-29,14381.92
2018-01-01,14252.02
2018-01-02,14261.1
2018-01-03,14262.48
2018-01-04,14346.59
2018-01-05,14420.42
2018-01-08,14508.81
2018-01-09,14527.15
2018-01-10,14520.56
2018-01-11,14546.49
2018-01-12,14587.54
2018-01-15,14669.9
2018-01-16,14613.79
2018-01-17,14734.07
2018-01-18,14774.67
2018-01-19,14880.8
2018-01-22,14979.72
2018-01-23,15140.24
2018-01-24,15143.35
2018-01-25,15121.0
2018-01-29,15204.42
2018-01-30,15095.42
2018-01-31,15065.82
2018-02-01,15052.72
2018-02-02,14702.49
2018-02-05,14574.0
2018-02-06,14344.02
2018-02-07,14317.57
2018-02-08,14463.16
2018-02-09,14296.5
2018-02-12,14412.46
2018-02-14,14359.35
2018-02-15,14422.85
2018-02-16,14295.41
2018-02-19,14194.28
2018-02-20,14169.77
2018-02-21,14220.48
2018-02-22,14204.17
2018-02-23,14352.4
2018-02-26,14477.62
2018-02-27,14438.9
2018-02-28,14358.71
2018-03-01,14311.52
2018-03-05,14175.32
2018-03-06,14025.34
2018-03-07,13895.27
2018-03-08,14016.3
2018-03-09,13994.68
2018-03-12,14260.92
2018-03-13,14270.64
2018-03-14,14248.81
2018-03-15,14179.36
2018-03-16,13961.14
2018-03-19,13822.99
2018-03-20,13878.17
2018-03-21,13920.51
2018-03-22,13867.01
2018-03-23,13706.99
2018-03-26,13888.82
2018-03-27,13962.15
2018-03-28,13865.57
2018-04-02,14000.07
2018-04-03,14045.55
2018-04-04,13885.72
2018-04-05,14155.47
2018-04-06,14164.28
2018-04-09,14229.77
2018-04-10,14261.15
2018-04-11,14281.6
2018-04-12,14338.46
2018-04-13,14368.56
2018-04-16,14434.05
2018-04-17,14461.97
2018-04-18,14431.07
2018-04-19,14484.7
2018-04-20,14482.97
2018-04-23,14511.28
2018-04-24,14551.96
2018-04-25,14491.88
2018-04-26,14556.65
2018-04-27,14658.83
2018-04-30,14723.32
2018-05-02,14695.26
2018-05-03,14642.62
2018-05-04,14558.42
2018-05-07,14691.72
2018-05-08,14694.93
2018-05-09,14728.03
2018-05-10,14693.55
2018-05-11,14816.93
2018-05-14,14817.01
2018-05-15,14810.54
2018-05-16,14727.26
2018-05-17,14647.15
2018-05-18,14528.82
2018-05-21,14419.57
2018-05-22,14446.97
2018-05-23,14301.15
2018-05-24,14415.65
2018-05-25,14556.18
2018-05-28,14670.76
2018-05-29,14594.78
2018-05-30,14568.75
2018-05-31,14750.26
2018-06-01,14695.4
2018-06-04,14604.11
2018-06-05,14555.52
2018-06-06,14681.25
2018-06-07,14796.24
2018-06-08,14795.31
2018-06-11,14821.8
2018-06-12,14898.66
2018-06-13,14917.68
2018-06-14,14871.97
2018-06-15,14885.3
2018-06-18,14860.73
2018-06-19,14737.7
2018-06-20,14822.46
2018-06-21,14782.87
2018-06-22,14894.02
2018-06-25,14812.28
2018-06-26,14821.45
2018-06-27,14694.16
2018-06-28,14581.53
2018-06-29,14753.91
2018-07-02,14675.42
2018-07-03,14734.11
2018-07-04,14830.5
2018-07-05,14808.54
2018-07-06,14840.13
2018-07-09,14951.2
2018-07-10,15081.6
2018-07-11,15085.15
2018-07-12,15190.82
2018-07-13,15184.88
2018-07-16,15072.66
2018-07-17,15172.31
2018-07-18,15135.57
2018-07-19,15116.83
2018-07-20,15190.13
2018-07-23,15293.5
2018-07-24,15361.88
2018-07-25,15358.72
2018-07-26,15410.93
2018-07-27,15564.19
2018-07-30,15621.47
2018-07-31,15672.47
2018-08-01,15658.27
2018-08-02,15520.25
2018-08-03,15680.51
2018-08-06,15716.78
2018-08-07,15720.05
2018-08-08,15803.64
2018-08-09,15833.23
2018-08-10,15776.32
2018-08-13,15676.23
2018-08-14,15796.36
2018-08-16,15727.25
2018-08-17,15845.64
2018-08-20,15959.04
2018-08-21,15985.48
2018-08-23,16001.85
2018-08-24,15969.8
2018-08-27,16156.09
2018-08-28,16220.45
2018-08-29,16156.02
2018-08-30,16135.61
2018-08-31,16143.51
2018-09-03,16007.84
2018-09-04,15922.09
2018-09-05,15862.15
2018-09-06,15947.67
2018-09-07,16019.84
2018-09-10,15813.26
2018-09-11,15605.11
2018-09-12,15719.62
2018-09-14,15920.48
2018-09-17,15731.26
2018-09-18,15594.57
