Date,Close
2016-07-08,6408.31
2016-07-11,6519.52
2016-07-12,6558.57
2016-07-13,6488.4
2016-07-14,6533.22
2016-07-15,6590.74
2016-07-18,6560.9
2016-07-19,6559.07
2016-07-20,6611.01
2016-07-21,6668.84
2016-07-22,6720.51
2016-07-25,6782.78
2016-07-26,6749.89
2016-07-27,6779.46
2016-07-28,6884.42
2016-07-29,6866.48
2016-08-01,6902.36
2016-08-02,6875.53
2016-08-03,6838.79
2016-08-04,6858.36
2016-08-05,7028.64
2016-08-08,7064.69
2016-08-09,7029.82
2016-08-10,6871.16
2016-08-11,6854.17
2016-08-12,6925.97
2016-08-16,6931.04
2016-08-17,6922.31
2016-08-18,6993.23
2016-08-19,7011.32
2016-08-22,6964.19
2016-08-23,6975.82
2016-08-24,6989.52
2016-08-25,6951.31
2016-08-26,7001.09
2016-08-29,6989.41
2016-08-30,7130.25
2016-08-31,7180.66
2016-09-01,7197.52
2016-09-02,7221.72
2016-09-06,7344.31
2016-09-07,7277.08
2016-09-08,7328.53
2016-09-09,7220.52
2016-09-12,7041.63
2016-09-14,7124.94
2016-09-15,7121.24
2016-09-16,7146.2
2016-09-19,7179.66
2016-09-20,7163.36
2016-09-21,7154.47
2016-09-22,7252.45
2016-09-23,7249.92
2016-09-26,7189.91
2016-09-27,7207.25
2016-09-28,7268.02
2016-09-29,7080.18
2016-09-30,7141.89
2016-10-03,7324.12
2016-10-04,7369.08
2016-10-05,7399.75
2016-10-06,7376.02
2016-10-07,7352.19
2016-10-10,7361.81
2016-10-13,7257.2
2016-10-14,7271.56
2016-10-17,7186.22
2016-10-18,7297.55
2016-10-19,7278.79
2016-10-20,7267.58
2016-10-21,7193.07
2016-10-24,7172.89
2016-10-25,7182.55
2016-10-26,7118.22
2016-10-27,7083.87
2016-10-28,7103.18
2016-10-30,7120.25
2016-11-01,7170.12
2016-11-02,7046.32
2016-11-03,6952.4
2016-11-04,6883.73
2016-11-07,6917.66
2016-11-08,6963.22
2016-11-09,6678.31
2016-11-10,6643.93
2016-11-11,6345.99
2016-11-15,5943.17
2016-11-16,6010.55
2016-11-17,5951.44
2016-11-18,5963.7
2016-11-21,5825.12
2016-11-22,5955.49
2016-11-23,6039.98
2016-11-24,6042.22
2016-11-25,6137.73
2016-11-28,6180.84
2016-11-29,6264.21
2016-11-30,6374.08
2016-12-01,6298.2
2016-12-02,6188.28
2016-12-05,6224.32
2016-12-06,6250.28
2016-12-07,6229.19
2016-12-08,6326.09
2016-12-09,6295.51
2016-12-12,6165.33
2016-12-13,6094.59
2016-12-14,6054.62
2016-12-15,6016.28
2016-12-16,5965.97
2016-12-19,5908.03
2016-12-20,5889.38
2016-12-21,5904.68
2016-12-22,5846.99
2016-12-23,5861.46
2016-12-26,5775.25
2016-12-27,5846.09
2016-12-28,5872.51
2016-12-29,5955.92
2016-12-30,6041.69
2017-01-02,6098.98
2017-01-03,6078.94
2017-01-04,6065.84
2017-01-05,6121.01
2017-01-06,6119.62
2017-01-09,6116.46
2017-01-10,6128.68
2017-01-11,6241.85
2017-01-12,6223.12
2017-01-13,6242.59
2017-01-16,6292.71
2017-01-17,6318.51
2017-01-18,6377.78
2017-01-19,6372.45
2017-01-20,6338.12
2017-01-23,6399.28
2017-01-24,6507.96
2017-01-25,6627.73
2017-01-27,6684.64
2017-01-30,6714.42
2017-01-31,6648.38
2017-02-01,6834.87
2017-02-02,6817.55
2017-02-03,6828.77
2017-02-06,6894.96
2017-02-07,6881.9
2017-02-08,6923.73
2017-02-09,6932.44
2017-02-10,6943.64
2017-02-13,6933.6
2017-02-14,6878.08
2017-02-15,6830.29
2017-02-16,6881.86
2017-02-17,6916.0
2017-02-20,6942.33
2017-02-21,7011.22
2017-02-22,7000.65
2017-02-23,6976.63
2017-02-27,6935.38
2017-02-28,6955.0
2017-03-01,6988.6
2017-03-02,6949.34
2017-03-03,6920.1
2017-03-06,6950.62
2017-03-07,6927.8
2017-03-08,6923.74
2017-03-09,6947.69
2017-03-10,6948.73
2017-03-14,7169.66
2017-03-15,7200.46
2017-03-16,7302.47
2017-03-17,7299.74
2017-03-20,7318.95
2017-03-21,7332.21
2017-03-22,7250.55
2017-03-23,7301.08
2017-03-24,7305.04
2017-03-27,7301.19
2017-03-28,7379.78
2017-03-29,7428.38
2017-03-30,7487.73
2017-03-31,7502.48
2017-04-03,7590.0
2017-04-05,7575.73
2017-04-06,7587.52
2017-04-07,7552.23
2017-04-10,7500.98
2017-04-11,7558.81
2017-04-12,7553.08
2017-04-13,7568.77
2017-04-17,7593.71
2017-04-18,7541.55
2017-04-19,7569.79
2017-04-20,7659.69
2017-04-21,7669.64
2017-04-24,7825.09
2017-04-25,7936.82
2017-04-26,7951.14
2017-04-27,7945.56
2017-04-28,7942.74
2017-05-02,8013.02
2017-05-03,8054.5
2017-05-04,8094.44
2017-05-05,8126.09
2017-05-08,8234.53
2017-05-09,8210.94
2017-05-10,8249.94
2017-05-11,8275.62
2017-05-12,8180.08
2017-05-15,8263.06
2017-05-16,8293.22
2017-05-17,8260.04
2017-05-18,8097.94
2017-05-19,8020.19
2017-05-22,7931.57
2017-05-23,7842.53
2017-05-24,7761.08
2017-05-25,7872.79
2017-05-26,7979.38
2017-05-29,7976.51
2017-05-30,8012.19
2017-05-31,8101.2
2017-06-01,8118.05
2017-06-02,8161.22
2017-06-05,8191.85
2017-06-06,8109.89
2017-06-07,8117.27
2017-06-08,8140.3
2017-06-09,8204.64
2017-06-12,8161.56
2017-06-13,8203.38
2017-06-14,8185.25
2017-06-15,8188.37
