Date,Close
2016-07-08,1440.19
2016-07-11,1465.07
2016-07-12,1474.75
2016-07-13,1473.94
2016-07-14,1480.96
2016-07-15,1476.01
2016-07-18,1471.83
2016-07-19,1475.95
2016-07-20,1481.11
2016-07-21,1472.98
2016-07-22,1479.05
2016-07-25,1497.09
2016-07-26,1490.19
2016-07-27,1498.22
2016-07-28,1507.3
2016-07-29,1499.42
2016-08-01,1498.24
2016-08-02,1492.37
2016-08-03,1481.78
2016-08-04,1480.68
2016-08-05,1502.91
2016-08-08,1509.01
2016-08-09,1504.04
2016-08-10,1484.96
2016-08-11,1487.21
2016-08-12,1502.51
2016-08-16,1493.44
2016-08-17,1490.31
2016-08-18,1498.02
2016-08-19,1497.02
2016-08-22,1489.38
2016-08-23,1491.58
2016-08-24,1495.13
2016-08-25,1481.79
2016-08-26,1478.01
2016-08-29,1484.61
2016-08-30,1507.64
2016-08-31,1515.88
2016-09-01,1514.96
2016-09-02,1518.65
2016-09-06,1544.19
2016-09-07,1538.12
2016-09-08,1540.48
2016-09-09,1526.56
2016-09-12,1504.1
2016-09-14,1505.38
2016-09-15,1506.77
2016-09-16,1511.65
2016-09-19,1516.02
2016-09-20,1510.76
2016-09-21,1511.88
2016-09-22,1524.56
2016-09-23,1517.59
2016-09-26,1501.18
2016-09-27,1500.74
2016-09-28,1504.38
2016-09-29,1478.11
2016-09-30,1483.13
2016-10-03,1504.71
2016-10-04,1508.83
2016-10-05,1505.03
2016-10-06,1499.06
2016-10-07,1495.03
2016-10-10,1495.98
2016-10-13,1469.51
2016-10-14,1469.22
2016-10-17,1458.71
2016-10-18,1487.76
2016-10-19,1485.61
2016-10-20,1492.26
2016-10-21,1491.27
2016-10-24,1491.57
2016-10-25,1488.23
2016-10-26,1471.04
2016-10-27,1468.9
2016-10-28,1473.97
2016-10-30,1472.52
2016-11-01,1471.24
2016-11-02,1452.4
2016-11-03,1447.22
2016-11-04,1437.24
2016-11-07,1443.86
2016-11-08,1454.34
2016-11-09,1435.36
2016-11-10,1447.94
2016-11-11,1407.55
2016-11-15,1377.31
2016-11-16,1384.48
2016-11-17,1375.7
2016-11-18,1374.48
2016-11-21,1353.59
2016-11-22,1365.63
2016-11-23,1371.45
2016-11-24,1360.95
2016-11-25,1385.89
2016-11-28,1384.59
2016-11-29,1386.54
2016-11-30,1400.91
2016-12-01,1394.2
2016-12-02,1378.06
2016-12-05,1382.01
2016-12-06,1385.23
2016-12-07,1377.82
2016-12-08,1400.76
2016-12-09,1402.07
2016-12-12,1387.6
2016-12-13,1396.53
2016-12-14,1392.46
2016-12-15,1388.94
2016-12-16,1389.74
2016-12-19,1382.38
2016-12-20,1378.37
2016-12-21,1374.54
2016-12-22,1360.43
2016-12-23,1361.28
2016-12-26,1347.71
2016-12-27,1368.18
2016-12-28,1367.77
2016-12-29,1378.77
2016-12-30,1392.33
2017-01-02,1390.72
2017-01-03,1392.06
2017-01-04,1391.89
2017-01-05,1402.44
2017-01-06,1394.46
2017-01-09,1392.94
2017-01-10,1402.53
2017-01-11,1416.89
2017-01-12,1423.44
2017-01-13,1421.17
2017-01-16,1423.24
2017-01-17,1420.17
2017-01-18,1423.21
2017-01-19,1423.32
2017-01-20,1408.16
2017-01-23,1414.41
2017-01-24,1428.58
2017-01-25,1446.5
2017-01-27,1453.93
2017-01-30,1454.38
2017-01-31,1438.14
2017-02-01,1457.41
2017-02-02,1458.92
2017-02-03,1462.29
2017-02-06,1471.25
2017-02-07,1465.4
2017-02-08,1468.33
2017-02-09,1472.44
2017-02-10,1477.61
2017-02-13,1481.36
2017-02-14,1477.5
2017-02-15,1467.22
2017-02-16,1480.75
2017-02-17,1488.56
2017-02-20,1499.04
2017-02-21,1508.13
2017-02-22,1513.24
2017-02-23,1513.39
2017-02-27,1511.51
2017-02-28,1511.67
2017-03-01,1520.36
2017-03-02,1515.3
2017-03-03,1517.02
2017-03-06,1528.81
2017-03-07,1525.51
2017-03-08,1522.38
2017-03-09,1525.26
2017-03-10,1529.21
2017-03-14,1553.45
2017-03-15,1550.71
2017-03-16,1563.64
2017-03-17,1561.76
2017-03-20,1554.55
2017-03-21,1550.02
2017-03-22,1537.53
2017-03-23,1549.17
2017-03-24,1550.15
2017-03-27,1539.12
2017-03-28,1550.97
2017-03-29,1558.71
2017-03-30,1565.46
2017-03-31,1567.37
2017-04-03,1578.29
2017-04-05,1582.61
2017-04-06,1585.29
2017-04-07,1576.57
2017-04-10,1570.63
2017-04-11,1578.2
2017-04-12,1573.14
2017-04-13,1564.36
2017-04-17,1561.36
2017-04-18,1553.44
2017-04-19,1554.52
2017-04-20,1561.22
2017-04-21,1563.27
2017-04-24,1581.26
2017-04-25,1598.0
