Date,Close
2016-07-08,9939.35
2016-07-11,10073.22
2016-07-12,10131.46
2016-07-13,10063.86
2016-07-14,10071.97
2016-07-15,10003.23
2016-07-18,9921.69
2016-07-19,9935.82
2016-07-20,10067.83
2016-07-21,10068.15
2016-07-22,10171.2
2016-07-25,10269.06
2016-07-26,10265.77
2016-07-27,10364.56
2016-07-28,10468.09
2016-07-29,10534.71
2016-08-01,10604.53
2016-08-02,10477.0
2016-08-03,10313.64
2016-08-04,10374.88
2016-08-05,10535.85
2016-08-08,10624.4
2016-08-09,10496.0
2016-08-10,10397.95
2016-08-11,10315.16
2016-08-12,10382.62
2016-08-16,10377.38
2016-08-17,10436.81
2016-08-18,10629.18
2016-08-19,10693.19
2016-08-22,10589.07
2016-08-23,10505.43
2016-08-24,10527.02
2016-08-25,10459.47
2016-08-26,10456.14
2016-08-29,10466.26
2016-08-30,10580.96
2016-08-31,10597.34
2016-09-01,10524.54
2016-09-02,10582.6
2016-09-06,10755.65
2016-09-07,10809.53
2016-09-08,10912.06
2016-09-09,10831.68
2016-09-12,10511.07
2016-09-14,10642.74
2016-09-15,10722.94
2016-09-16,10743.63
2016-09-19,10827.97
2016-09-20,10803.18
2016-09-21,10834.02
2016-09-22,10988.04
2016-09-23,11011.17
2016-09-26,10957.17
2016-09-27,10953.85
2016-09-28,11014.58
2016-09-29,10476.11
2016-09-30,10709.57
2016-10-03,11002.26
2016-10-04,11052.12
2016-10-05,11078.35
2016-10-06,11002.33
2016-10-07,10994.11
2016-10-10,11006.75
2016-10-13,10885.79
2016-10-14,10987.08
2016-10-17,10971.49
2016-10-18,11188.55
2016-10-19,11178.38
2016-10-20,11225.58
2016-10-21,11240.67
2016-10-24,11217.23
2016-10-25,11232.37
2016-10-26,11125.08
2016-10-27,10991.56
2016-10-28,11104.6
2016-10-30,11154.09
2016-11-01,11181.5
2016-11-02,10941.91
2016-11-03,10838.05
2016-11-04,10626.47
2016-11-07,10779.32
2016-11-08,10835.73
2016-11-09,10516.21
2016-11-10,10707.5
2016-11-11,10193.96
2016-11-15,9552.61
