Date,Close
2016-07-08,3624.97
2016-07-11,3698.76
2016-07-12,3735.16
2016-07-13,3721.57
2016-07-14,3759.51
2016-07-15,3789.72
2016-07-18,3772.01
2016-07-19,3790.93
2016-07-20,3791.76
2016-07-21,3737.08
2016-07-22,3768.29
2016-07-25,3811.1
2016-07-26,3805.78
2016-07-27,3835.78
2016-07-28,3817.93
2016-07-29,3829.5
2016-08-01,3848.24
2016-08-02,3819.65
2016-08-03,3792.63
2016-08-04,3830.54
2016-08-05,3925.77
2016-08-08,3950.72
2016-08-09,3926.53
2016-08-10,3893.52
2016-08-11,3880.16
2016-08-12,3974.49
2016-08-16,3980.13
2016-08-17,3996.63
2016-08-18,4016.93
2016-08-19,4047.73
2016-08-22,4005.03
2016-08-23,4008.05
2016-08-24,4004.01
2016-08-25,3989.27
2016-08-26,3979.81
2016-08-29,4010.95
2016-08-30,4057.64
2016-08-31,4060.77
2016-09-01,4056.69
2016-09-02,4093.08
2016-09-06,4232.75
2016-09-07,4231.91
2016-09-08,4233.17
2016-09-09,4164.36
2016-09-12,4006.93
2016-09-14,4063.2
2016-09-15,4032.45
2016-09-16,4017.79
2016-09-19,4042.76
2016-09-20,4037.63
2016-09-21,4045.22
2016-09-22,4099.55
2016-09-23,4036.01
2016-09-26,3993.91
2016-09-27,3977.59
2016-09-28,4042.05
2016-09-29,3925.62
2016-09-30,3985.66
2016-10-03,4062.5
2016-10-04,4094.54
2016-10-05,4097.59
2016-10-06,4073.22
2016-10-07,4104.4
2016-10-10,4102.05
2016-10-13,4009.33
2016-10-14,4030.51
2016-10-17,3992.38
2016-10-18,4078.85
2016-10-19,4081.86
2016-10-20,4109.27
2016-10-21,4085.73
2016-10-24,4118.57
2016-10-25,4130.95
2016-10-26,4027.35
2016-10-27,3989.37
2016-10-28,4027.13
2016-10-30,4027.13
2016-11-01,4024.04
2016-11-02,3945.28
2016-11-03,3896.45
2016-11-04,3856.25
2016-11-07,3930.44
2016-11-08,3970.27
2016-11-09,3925.16
2016-11-10,4051.72
2016-11-11,3919.71
2016-11-15,3774.03
2016-11-16,3772.1
2016-11-17,3783.75
2016-11-18,3785.66
2016-11-21,3649.29
2016-11-22,3709.97
2016-11-23,3751.62
2016-11-24,3716.83
2016-11-25,3766.8
2016-11-28,3761.99
2016-11-29,3775.12
2016-11-30,3829.94
2016-12-01,3786.39
2016-12-02,3708.19
2016-12-05,3760.45
2016-12-06,3762.1
2016-12-07,3741.86
2016-12-08,3815.43
2016-12-09,3837.59
2016-12-12,3772.19
2016-12-13,3805.97
2016-12-14,3796.25
2016-12-15,3800.68
2016-12-16,3790.75
2016-12-19,3767.92
2016-12-20,3721.47
2016-12-21,3718.67
2016-12-22,3663.77
2016-12-23,3651.6
2016-12-26,3582.82
2016-12-27,3653.73
2016-12-28,3651.23
2016-12-29,3692.46
2016-12-30,3719.82
2017-01-02,3748.44
2017-01-03,3758.48
2017-01-04,3750.15
2017-01-05,3842.5
2017-01-06,3840.14
2017-01-09,3842.92
2017-01-10,3884.04
2017-01-11,3962.12
2017-01-12,3957.17
2017-01-13,3966.8
2017-01-16,4017.18
2017-01-17,4012.91
2017-01-18,4032.78
2017-01-19,4043.49
2017-01-20,3946.52
2017-01-23,3992.73
2017-01-24,4027.95
2017-01-25,4107.1
2017-01-27,4130.91
2017-01-30,4107.83
2017-01-31,4059.68
2017-02-01,4172.83
2017-02-02,4169.65
2017-02-03,4178.66
2017-02-06,4202.26
2017-02-07,4176.2
2017-02-08,4185.26
2017-02-09,4171.75
2017-02-10,4163.2
2017-02-13,4136.51
2017-02-14,4077.87
2017-02-15,3985.1
2017-02-16,4037.63
2017-02-17,4043.72
2017-02-20,4066.6
2017-02-21,4111.33
2017-02-22,4131.17
2017-02-23,4129.7
2017-02-27,4081.46
2017-02-28,4086.73
2017-03-01,4100.58
2017-03-02,4061.87
2017-03-03,4071.17
2017-03-06,4119.95
2017-03-07,4086.46
2017-03-08,4074.47
2017-03-09,4090.47
2017-03-10,4083.84
2017-03-14,4144.11
2017-03-15,4169.38
2017-03-16,4231.27
2017-03-17,4214.88
2017-03-20,4202.05
2017-03-21,4153.99
2017-03-22,4096.75
2017-03-23,4151.69
2017-03-24,4176.86
2017-03-27,4145.1
2017-03-28,4187.58
2017-03-29,4199.96
2017-03-30,4213.82
2017-03-31,4234.3
2017-04-03,4242.95
2017-04-05,4313.49
2017-04-06,4304.66
2017-04-07,4280.55
2017-04-10,4325.87
2017-04-11,4330.91
2017-04-12,4298.43
2017-04-13,4279.96
2017-04-17,4269.89
2017-04-18,4259.87
2017-04-19,4257.82
2017-04-20,4244.8
2017-04-21,4217.36
2017-04-24,4270.21
2017-04-25,4326.52
2017-04-26,4338.92
2017-04-27,4323.85
2017-04-28,4370.45
2017-05-02,4405.56
2017-05-03,4386.27
2017-05-04,4425.29
2017-05-05,4377.95
2017-05-08,4384.58
2017-05-09,4388.85
2017-05-10,4423.47
2017-05-11,4425.79
2017-05-12,4375.56
2017-05-15,4412.94
2017-05-16,4446.53
2017-05-17,4464.03
2017-05-18,4365.77
2017-05-19,4382.96
2017-05-22,4321.33
2017-05-23,4308.1
2017-05-24,4286.66
2017-05-25,4365.6
2017-05-26,4439.05
2017-05-29,4403.79
2017-05-30,4448.36
2017-05-31,4457.28
2017-06-01,4425.11
2017-06-02,4421.8
2017-06-05,4454.99
2017-06-06,4434.51
2017-06-07,4462.15
2017-06-08,4462.27
2017-06-09,4510.25
2017-06-12,4480.73
2017-06-13,4470.97
2017-06-14,4458.04
2017-06-15,4433.8
2017-06-16,4432.46
2017-06-19,4473.28
2017-06-20,4472.49
2017-06-21,4448.32
2017-06-22,4436.55
2017-06-23,4382.28
2017-06-27,4328.62
2017-06-28,4343.92
2017-06-29,4387.06
2017-06-30,4405.83
2017-07-03,4452.53
2017-07-04,4434.31
2017-07-05,4471.28
2017-07-06,4498.09
2017-07-07,4476.25
2017-07-10,4517.97
2017-07-11,4510.94
2017-07-12,4536.9
2017-07-13,4583.33
2017-07-14,4588.83
2017-07-17,4608.99
2017-07-18,4609.14
2017-07-19,4652.6
2017-07-20,4649.35
2017-07-21,4651.21
2017-07-24,4657.73
2017-07-25,4702.46
2017-07-26,4730.56
2017-07-27,4735.97
2017-07-28,4725.94
2017-07-31,4780.14
2017-08-01,4820.61
2017-08-02,4809.69
2017-08-03,4762.83
2017-08-04,4848.05
2017-08-07,4891.58
2017-08-08,4852.05
2017-08-09,4791.45
2017-08-10,4732.8
2017-08-11,4644.42
2017-08-14,4722.07
2017-08-16,4784.4
2017-08-17,4762.1
2017-08-18,4744.24
2017-08-21,4689.38
2017-08-22,4696.23
2017-08-23,4767.26
2017-08-24,4793.71
2017-08-28,4820.67
2017-08-29,4766.69
2017-08-30,4833.73
2017-08-31,4855.64
2017-09-01,4911.26
2017-09-04,4875.61
2017-09-05,4895.36
2017-09-06,4891.41
2017-09-07,4928.1
2017-09-08,4910.7
2017-09-11,4938.27
2017-09-12,4987.16
2017-09-13,4938.3
2017-09-14,4963.25
2017-09-15,4947.68
2017-09-18,4978.46
2017-09-19,4966.85
2017-09-20,4968.03
2017-09-21,4952.56
2017-09-22,4818.25
2017-09-25,4748.45
2017-09-26,4785.42
2017-09-27,4693.23
2017-09-28,4717.54
2017-09-29,4744.25
2017-10-03,4779.33
2017-10-04,4800.02
2017-10-05,4799.36
2017-10-06,4897.6
2017-10-09,4907.52
2017-10-10,4926.8
2017-10-11,4864.63
2017-10-12,4926.03
2017-10-13,4958.58
2017-10-16,4969.65
2017-10-17,4977.06
2017-10-18,4871.38
2017-10-19,4833.85
2017-10-23,4820.34
2017-10-24,4841.12
2017-10-25,5035.11
2017-10-26,5075.1
2017-10-27,5020.37
2017-10-30,5033.74
2017-10-31,5021.36
2017-11-01,5120.54
2017-11-02,5105.44
2017-11-03,5147.25
2017-11-06,5146.44
2017-11-07,5009.46
2017-11-08,4959.87
2017-11-09,4981.91
2017-11-10,5036.58
2017-11-13,4967.29
2017-11-14,4958.45
2017-11-15,4879.76
2017-11-16,4942.41
2017-11-17,5001.32
2017-11-20,5017.47
2017-11-21,5015.37
2017-11-22,5005.02
2017-11-23,4996.02
2017-11-24,4988.18
2017-11-27,5001.11
2017-11-28,4986.01
2017-11-29,4956.3
2017-11-30,4867.9
2017-12-01,4781.77
2017-12-04,4798.86
2017-12-05,4816.06
2017-12-06,4741.13
2017-12-07,4808.9
2017-12-08,4851.69
2017-12-11,4870.54
2017-12-12,4842.71
2017-12-13,4780.32
2017-12-14,4809.5
2017-12-15,4888.27
2017-12-18,4938.36
2017-12-19,4974.67
2017-12-20,4976.52
2017-12-21,4975.79
2017-12-22,4994.47
2017-12-26,5015.68
2017-12-27,5000.35
2017-12-28,4984.38
2017-12-29,5005.76
2018-01-01,4977.3
2018-01-02,4945.44
2018-01-03,4974.96
2018-01-04,5035.94
2018-01-05,5090.34
2018-01-08,5115.64
2018-01-09,5110.72
2018-01-10,5080.99
2018-01-11,5082.3
2018-01-12,5078.71
2018-01-15,5074.85
2018-01-16,4996.09
2018-01-17,5099.93
2018-01-18,5031.45
2018-01-19,5121.72
2018-01-22,5153.49
2018-01-23,5282.09
2018-01-24,5294.9
2018-01-25,5251.79
2018-01-29,5239.55
2018-01-30,5197.37
2018-01-31,5172.98
2018-02-01,5166.06
2018-02-02,5005.72
2018-02-05,4970.01
2018-02-06,4910.24
2018-02-07,4896.76
2018-02-08,4961.45
2018-02-09,4914.39
2018-02-12,4962.2
2018-02-14,4893.77
2018-02-15,4898.78
2018-02-16,4827.12
2018-02-19,4758.31
2018-02-20,4755.78
2018-02-21,4747.6
2018-02-22,4747.72
2018-02-23,4850.72
2018-02-26,4910.79
2018-02-27,4857.51
2018-02-28,4810.45
2018-03-01,4773.54
2018-03-05,4701.66
2018-03-06,4668.89
2018-03-07,4575.53
2018-03-08,4608.55
2018-03-09,4546.59
2018-03-12,4638.32
2018-03-13,4698.06
2018-03-14,4704.2
2018-03-15,4658.51
2018-03-16,4584.41
2018-03-19,4491.02
2018-03-20,4517.71
2018-03-21,4515.5
2018-03-22,4483.7
2018-03-23,4369.35
2018-03-26,4485.75
2018-03-27,4570.38
2018-03-28,4506.46
2018-04-02,4512.49
2018-04-03,4566.65
2018-04-04,4478.58
2018-04-05,4615.26
2018-04-06,4621.6
2018-04-09,4650.56
2018-04-10,4715.54
2018-04-11,4690.75
2018-04-12,4657.99
2018-04-13,4656.1
2018-04-16,4665.69
2018-04-17,4645.82
2018-04-18,4628.6
2018-04-19,4694.78
2018-04-20,4643.47
2018-04-23,4656.06
2018-04-24,4639.29
2018-04-25,4601.77
2018-04-26,4605.73
2018-04-27,4713.81
2018-04-30,4735.67
2018-05-02,4655.82
2018-05-03,4680.54
2018-05-04,4618.64
2018-05-07,4677.13
2018-05-08,4688.0
2018-05-09,4692.44
2018-05-10,4666.69
2018-05-11,4677.76
2018-05-14,4663.16
2018-05-15,4641.38
2018-05-16,4607.61
2018-05-17,4561.42
2018-05-18,4479.59
2018-05-21,4423.53
2018-05-22,4467.71
2018-05-23,4421.15
2018-05-24,4480.04
2018-05-25,4561.27
2018-05-28,4654.2
2018-05-29,4621.39
2018-05-30,4606.41
2018-05-31,4611.9
2018-06-01,4585.3
2018-06-04,4550.24
2018-06-05,4515.6
2018-06-06,4591.05
2018-06-07,4628.4
2018-06-08,4661.58
2018-06-11,4676.76
2018-06-12,4699.19
2018-06-13,4710.11
2018-06-14,4692.19
2018-06-15,4661.06
2018-06-18,4635.0
2018-06-19,4569.2
2018-06-20,4595.89
2018-06-21,4555.5
2018-06-22,4614.56
2018-06-25,4569.56
2018-06-26,4571.13
2018-06-27,4514.22
2018-06-28,4473.48
2018-06-29,4541.61
2018-07-02,4500.74
2018-07-03,4513.52
2018-07-04,4518.47
2018-07-05,4495.64
2018-07-06,4504.73
2018-07-09,4570.63
2018-07-10,4609.16
2018-07-11,4565.8
2018-07-12,4574.37
2018-07-13,4531.75
2018-07-16,4429.83
2018-07-17,4529.92
2018-07-18,4492.62
2018-07-19,4497.66
2018-07-20,4501.29
2018-07-23,4571.3
2018-07-24,4633.81
2018-07-25,4632.35
2018-07-26,4662.32
2018-07-27,4718.22
2018-07-30,4811.05
2018-07-31,4780.75
2018-08-01,4763.09
2018-08-02,4758.03
2018-08-03,4868.79
2018-08-06,4932.74
2018-08-07,4910.9
2018-08-08,4929.93
2018-08-09,4979.39
2018-08-10,4901.5
2018-08-13,4820.41
2018-08-14,4893.35
2018-08-16,4877.11
2018-08-17,4965.26
2018-08-20,5016.53
2018-08-21,5018.1
2018-08-23,4989.08
2018-08-24,4978.5
2018-08-27,5038.33
2018-08-28,5041.88
2018-08-29,5036.56
2018-08-30,5051.23
2018-08-31,5043.75
2018-09-03,5010.51
2018-09-04,4935.84
2018-09-05,4961.81
2018-09-06,4983.76
2018-09-07,4997.42
2018-09-10,4920.55
2018-09-11,4847.29
2018-09-12,4869.81
2018-09-14,4982.55
2018-09-17,4921.54
2018-09-18,4810.57
2018-09-19,4802.58
2018-09-21,4627.79
2018-09-24,4527.97
2018-09-25,4570.23
2018-09-26,4602.98
2018-09-27,4515.93
2018-09-28,4391.48
2018-10-01,4483.07
2018-10-03,4511.48
2018-10-04,4426.15
2018-10-05,4239.64
2018-10-08,4228.62
2018-10-09,4234.53
2018-10-10,4369.54
2018-10-11,4213.94
2018-10-12,4310.8
2018-10-15,4337.34
2018-10-16,4373.41
2018-10-17,4207.21
2018-10-19,4157.47
2018-10-22,4138.19
2018-10-23,4086.11
2018-10-24,4165.31
2018-10-25,4071.88
2018-10-26,4041.86
2018-10-29,4208.8
2018-10-30,4189.4
2018-10-31,4255.31
2018-11-01,4310.54
2018-11-02,4393.86
2018-11-05,4392.09
2018-11-06,4384.22
2018-11-07,4407.89
2018-11-09,4442.57
2018-11-12,4350.2
2018-11-13,4337.33
2018-11-14,4315.64
2018-11-15,4324.89
2018-11-16,4330.85
2018-11-19,4367.37
2018-11-20,4283.74
2018-11-21,4322.0
2018-11-22,4264.3
2018-11-26,4246.49
2018-11-27,4226.49
2018-11-28,4141.11
2018-11-29,4196.93
2018-11-30,4209.88
2018-12-03,4240.54
2018-12-04,4238.32
2018-12-05,4121.61
2018-12-06,4034.52
2018-12-07,4033.0
2018-12-10,3955.02
2018-12-11,4012.32
2018-12-12,4132.26
2018-12-13,4133.55
